# x   y   V_numerica   V_analitica   |error|
   1.540000E+00   1.200000E-01   2.133497E+00   2.016400E+00   1.170971E-01
   1.560000E+00   1.200000E-01   2.190320E+00   2.073600E+00   1.167200E-01
   1.580000E+00   1.200000E-01   2.247784E+00   2.131600E+00   1.161836E-01
   1.600000E+00   1.200000E-01   2.305879E+00   2.190400E+00   1.154792E-01
   1.620000E+00   1.200000E-01   2.364596E+00   2.250000E+00   1.145956E-01
   1.640000E+00   1.200000E-01   2.423918E+00   2.310400E+00   1.135182E-01
   1.660000E+00   1.200000E-01   2.483829E+00   2.371600E+00   1.122295E-01
   1.680000E+00   1.200000E-01   2.544308E+00   2.433600E+00   1.107083E-01
   1.700000E+00   1.200000E-01   2.605329E+00   2.496400E+00   1.089293E-01
   1.720000E+00   1.200000E-01   2.666863E+00   2.560000E+00   1.068628E-01
   1.740000E+00   1.200000E-01   2.728873E+00   2.624400E+00   1.044734E-01
   1.760000E+00   1.200000E-01   2.791320E+00   2.689600E+00   1.017197E-01
   1.780000E+00   1.200000E-01   2.854153E+00   2.755600E+00   9.855257E-02
   1.800000E+00   1.200000E-01   2.917314E+00   2.822400E+00   9.491378E-02
   1.820000E+00   1.200000E-01   2.980734E+00   2.890000E+00   9.073352E-02
   1.840000E+00   1.200000E-01   3.044327E+00   2.958400E+00   8.592716E-02
   1.860000E+00   1.200000E-01   3.107990E+00   3.027600E+00   8.039040E-02
   1.880000E+00   1.200000E-01   3.171592E+00   3.097600E+00   7.399173E-02
   1.900000E+00   1.200000E-01   3.234960E+00   3.168400E+00   6.656026E-02
   1.920000E+00   1.200000E-01   3.297865E+00   3.240000E+00   5.786467E-02
   1.940000E+00   1.200000E-01   3.359974E+00   3.312400E+00   4.757436E-02
   1.960000E+00   1.200000E-01   3.420782E+00   3.385600E+00   3.518168E-02
   1.980000E+00   1.200000E-01   3.479436E+00   3.459600E+00   1.983648E-02
   2.000000E+00   1.200000E-01   3.534400E+00   3.534400E+00   0.000000E+00

   1.000000E+00   1.600000E-01   7.056000E-01   7.056000E-01   0.000000E+00
   1.020000E+00   1.600000E-01   7.643717E-01   7.396000E-01   2.477170E-02
   1.040000E+00   1.600000E-01   8.189051E-01   7.744000E-01   4.450507E-02
   1.060000E+00   1.600000E-01   8.706670E-01   8.100000E-01   6.066703E-02
   1.080000E+00   1.600000E-01   9.205808E-01   8.464000E-01   7.418075E-02
   1.100000E+00   1.600000E-01   9.692429E-01   8.836000E-01   8.564290E-02
   1.120000E+00   1.600000E-01   1.017060E+00   9.216000E-01   9.546014E-02
   1.140000E+00   1.600000E-01   1.064325E+00   9.604000E-01   1.039246E-01
   1.160000E+00   1.600000E-01   1.111255E+00   1.000000E+00   1.112554E-01
   1.180000E+00   1.600000E-01   1.158023E+00   1.040400E+00   1.176231E-01
   1.200000E+00   1.600000E-01   1.204764E+00   1.081600E+00   1.231638E-01
   1.220000E+00   1.600000E-01   1.251588E+00   1.123600E+00   1.279883E-01
   1.240000E+00   1.600000E-01   1.298588E+00   1.166400E+00   1.321884E-01
   1.260000E+00   1.600000E-01   1.345841E+00   1.210000E+00   1.358410E-01
   1.280000E+00   1.600000E-01   1.393411E+00   1.254400E+00   1.390106E-01
   1.300000E+00   1.600000E-01   1.441352E+00   1.299600E+00   1.417523E-01
   1.320000E+00   1.600000E-01   1.489713E+00   1.345600E+00   1.441126E-01
   1.340000E+00   1.600000E-01   1.538531E+00   1.392400E+00   1.461310E-01
   1.360000E+00   1.600000E-01   1.587841E+00   1.440000E+00   1.478410E-01
   1.380000E+00   1.600000E-01   1.637671E+00   1.488400E+00   1.492706E-01
   1.400000E+00   1.600000E-01   1.688043E+00   1.537600E+00   1.504432E-01
   1.420000E+00   1.600000E-01   1.738978E+00   1.587600E+00   1.513779E-01
   1.440000E+00   1.600000E-01   1.790490E+00   1.638400E+00   1.520896E-01
   1.460000E+00   1.600000E-01   1.842590E+00   1.690000E+00   1.525899E-01
   1.480000E+00   1.600000E-01   1.895287E+00   1.742400E+00   1.528870E-01
   1.500000E+00   1.600000E-01   1.948585E+00   1.795600E+00   1.529854E-01
   1.520000E+00   1.600000E-01   2.002487E+00   1.849600E+00   1.528869E-01
